Row ID,Order ID,Order Date,Order Quantity,Sales,Discount,Profit,Unit Price,Customer Name,Country,Region,Customer Segment,Product Category,Product Sub-Category,Product Name
2022,9281,2/23/2012,31,199.8,0.08,-96.59,6.48,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Paper,Xerox 1930
2023,9281,2/23/2012,24,68.97,0.02,0.77,2.78,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 339
2067,13633,4/3/2012,18,2703.37,0.09,-231.6,150.98,Alan Hwang,CAN,Ontario,Corporate,Furniture,Chairs & Chairmats,DMI Arturo Collection Mission-style Design Wood Chair
2068,13633,4/3/2012,39,1538.17,0.02,-1119.64,38.94,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Storage & Organization,"Eldon Base for stackable storage shelf, platinum"
2100,16519,6/10/2011,39,158.97,0.08,-30.27,4.18,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Avery� Durable Slant Ring Binders With Label Holder
2101,16519,6/10/2011,49,138.96,0.03,19.87,2.88,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 340
2116,17634,7/21/2012,5,489.07,0.08,-197.88,89.99,Alan Hwang,CAN,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black"
2170,22181,10/7/2011,41,258.13,0.03,84.1,6.08,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Rubber Bands,Staples Bulk Pack Metal Binder Clips
2228,27236,3/2/2010,20,393.31,0.04,84.3,19.98,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Paper,Xerox 191
2267,31552,11/11/2012,17,378.08,0,70.48,22.24,Alan Hwang,CAN,Ontario,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel"
2268,31552,11/11/2012,24,731.71,0,175.82,29.89,Alan Hwang,CAN,Ontario,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS"
2287,34211,2/13/2012,15,136.49,0.1,36.23,9.93,Alan Hwang,CAN,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Peel-Off� China Markers
2290,34658,11/18/2010,33,2701.69,0.05,-926.33,81.94,Alan Hwang,CAN,Ontario,Small Business,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
2291,34788,11/9/2009,4,30.47,0.02,-10.7,5.98,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Paper,Xerox 193
2463,52391,12/12/2009,36,1072.36,0.04,440.48,29.14,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way� Black Print Carbonless Speed Message, No Reply Area, Duplicate"
2464,52391,12/12/2009,39,857.84,0.02,-309.43,20.89,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Storage & Organization,"Iris� 3-Drawer Stacking Bin, Black"
2468,52645,3/7/2012,11,64.34,0.09,-8.37,5.85,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2"
2469,52645,3/7/2012,10,693.02,0.07,97.36,70.97,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
2486,54339,5/2/2012,48,3005.74,0.02,1053.21,59.98,Alan Hwang,CAN,Ontario,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
2487,54339,5/2/2012,41,2209.5155,0.06,458.62,65.99,Alan Hwang,CAN,Ontario,Corporate,Technology,Telephones and Communication,3390
2527,58851,6/7/2010,3,23.93,0.1,-6.39,8.34,Alan Hwang,CAN,Ontario,Corporate,Furniture,Office Furnishings,Document Clip Frames
2528,58851,6/7/2010,14,2027.55,0.04,537.4,140.99,Alan Hwang,CAN,Ontario,Corporate,Technology,Office Machines,Canon MP100DHII Printing Calculator
6311,20933,8/26/2012,45,2079.474,0.05,-81.57,55.99,Alan Hwang,CAN,Atlantic,Corporate,Technology,Telephones and Communication,Accessory6
6313,21703,3/2/2009,3,12.01,0,-1.08,3.69,Alan Hwang,CAN,Atlantic,Small Business,Office Supplies,Labels,Avery 501
6314,21703,3/2/2009,20,1846.76,0.03,3.14,92.23,Alan Hwang,CAN,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
6315,21703,3/2/2009,15,2211.734,0.02,80.76,175.99,Alan Hwang,CAN,Atlantic,Small Business,Technology,Telephones and Communication,5165
8398,CA-2012-155040,11/10/2012,2,79.9,0,35.156,39.95,Alan Hwang,US,California,Consumer,Technology,Accessories,Microsoft Sculpt Comfort Mouse
8398,CA-2014-147956,12/25/2014,6,1003.62,0,0,167.27,Alan Hwang,US,Washington,Consumer,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
8398,CA-2013-166485,2/20/2013,2,16.496,0.2,5.5674,8.248,Alan Hwang,US,Tennessee,Consumer,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
8398,CA-2011-153983,11/29/2011,2,575.92,0.2,71.99,287.96,Alan Hwang,US,California,Consumer,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit
8398,CA-2011-153983,11/29/2011,5,30.4,0,15.2,6.08,Alan Hwang,US,California,Consumer,Office Supplies,Fasteners,Staples
8398,CA-2014-104080,3/9/2014,5,171.2,0.2,64.2,34.24,Alan Hwang,US,California,Consumer,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
8398,CA-2014-104080,3/9/2014,2,3.36,0,0.8736,1.68,Alan Hwang,US,California,Consumer,Office Supplies,Art,Newell 323
8398,CA-2012-165050,12/7/2012,5,21.36,0.2,7.209,4.272,Alan Hwang,US,New York,Consumer,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
8398,CA-2012-165050,12/7/2012,2,6.688,0.2,2.3408,3.344,Alan Hwang,US,New York,Consumer,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
8398,CA-2012-165050,12/7/2012,6,773.94,0,224.4426,128.99,Alan Hwang,US,New York,Consumer,Technology,Phones,Digium D40 VoIP phone
8398,CA-2014-166919,11/24/2014,5,195.96,0.2,19.596,39.192,Alan Hwang,US,Texas,Consumer,Technology,Phones,Panasonic KX TS208W Corded phone
8398,US-2014-148831,10/14/2014,8,348.56,0,104.568,43.57,Alan Hwang,US,Kentucky,Consumer,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
8398,CA-2014-146983,9/3/2014,3,1577.94,0,757.4112,525.98,Alan Hwang,US,Kentucky,Consumer,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
4484,2978,5/2/2011,28,4671.1495,0.07,947.31,200.99,Alan Schoenberger,CAN,Ontario,Corporate,Technology,Telephones and Communication,2160i
4558,55713,2/2/2009,49,5718.85,0.09,-2426.55,122.99,Alan Schoenberger,CAN,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy"
6614,2978,5/2/2011,34,6264.1855,0.01,1312.04,205.99,Alan Schoenberger,CAN,Yukon,Corporate,Technology,Telephones and Communication,iDEN i550
6615,2978,5/2/2011,36,5410.95,0.09,2077.91,162.93,Alan Schoenberger,CAN,Yukon,Corporate,Office Supplies,Envelopes,Multimedia Mailers
6926,26274,6/12/2012,41,377.83,0.06,122.06,9.11,Alan Schoenberger,CAN,Yukon,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7"""
7055,37537,1/2/2009,4,1239.06,0,-193.08,291.73,Alan Schoenberger,CAN,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs
7056,37537,1/2/2009,43,4083.19,0.07,-1049.85,100.98,Alan Schoenberger,CAN,West,Corporate,Furniture,Chairs & Chairmats,Hon Valutask� Swivel Chairs
7057,37537,1/2/2009,32,4902.38,0.05,1438.49,155.06,Alan Schoenberger,CAN,West,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts"
7151,44099,3/12/2012,34,11823.52,0.1,4592.74,367.99,Alan Schoenberger,CAN,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System
7152,44099,3/12/2012,19,80.81,0.1,-67.46,4.24,Alan Schoenberger,CAN,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders
8398,CA-2012-144253,5/4/2012,2,26.8,0,12.864,13.4,Alan Schoenberger,US,New York,Corporate,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
8398,CA-2011-110408,10/18/2011,3,275.97,0,11.0388,91.99,Alan Schoenberger,US,Alabama,Corporate,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
8398,CA-2011-110408,10/18/2011,5,1394.95,0,362.687,278.99,Alan Schoenberger,US,Alabama,Corporate,Technology,Phones,Avaya IP Phone 1140E VoIP phone
8398,CA-2011-110408,10/18/2011,6,545.88,0,70.9644,90.98,Alan Schoenberger,US,Alabama,Corporate,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
8398,CA-2014-112515,9/18/2014,3,10.776,0.2,3.5022,3.592,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Binders,Avery Non-Stick Binders
8398,CA-2014-112515,9/18/2014,3,11.784,0.2,4.2717,3.928,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
8398,CA-2014-112515,9/18/2014,3,164.88,0,80.7912,54.96,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Paper,Green Bar Computer Printout Paper
8398,CA-2014-112515,9/18/2014,3,1292.94,0,77.5764,430.98,Alan Schoenberger,US,Utah,Corporate,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"
8398,CA-2014-112515,9/18/2014,2,25.584,0.2,8.9544,12.792,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
8398,CA-2014-112515,9/18/2014,2,261.74,0,65.435,130.87,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
8398,CA-2014-112515,9/18/2014,5,14.4,0,7.056,2.88,Alan Schoenberger,US,Utah,Corporate,Office Supplies,Labels,Avery 514
8398,CA-2014-117926,12/9/2014,1,69.48,0,20.844,69.48,Alan Schoenberger,US,California,Corporate,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
8398,CA-2013-143154,12/3/2013,3,165.6,0.2,-6.21,55.2,Alan Schoenberger,US,Colorado,Corporate,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
2867,23428,10/28/2012,41,980.95,0.02,234.68,22.84,Alan Shonely,CAN,Atlantic,Small Business,Office Supplies,Paper,Xerox 1991
2975,6465,8/12/2011,36,240.14,0.06,57.78,6.88,Alan Shonely,CAN,Atlantic,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�"
3333,6912,12/10/2011,14,294.52,0.09,15.34,21.78,Alan Shonely,CAN,Quebec,Small Business,Office Supplies,Appliances,Holmes HEPA Air Purifier
3386,23522,4/11/2011,20,1077.8085,0.06,17.25,65.99,Alan Shonely,CAN,Quebec,Small Business,Technology,Telephones and Communication,5180
3387,23522,4/11/2011,19,2899.98,0.1,666.01,159.99,Alan Shonely,CAN,Quebec,Small Business,Technology,Computer Peripherals,Gyration RF Keyboard
3388,23522,4/11/2011,36,233.38,0.1,-180.17,6.48,Alan Shonely,CAN,Quebec,Small Business,Office Supplies,Paper,Xerox 227
4518,23522,4/11/2011,8,180.43,0.02,-44.86,19.99,Alan Shonely,CAN,Ontario,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp
8398,CA-2011-149958,3/15/2011,1,142.776,0.2,17.847,142.776,Alan Shonely,US,Florida,Consumer,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
8398,CA-2011-149958,3/15/2011,3,45.696,0.2,5.1408,15.232,Alan Shonely,US,Florida,Consumer,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
8398,CA-2011-149958,3/15/2011,3,7.218,0.7,-5.5338,2.406,Alan Shonely,US,Florida,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers
8398,CA-2011-149958,3/15/2011,4,43.188,0.7,-31.6712,10.797,Alan Shonely,US,Florida,Consumer,Office Supplies,Binders,GBC VeloBinder Manual Binding System
8398,CA-2011-149958,3/15/2011,3,131.904,0.2,47.8152,43.968,Alan Shonely,US,Florida,Consumer,Office Supplies,Paper,Xerox 1889
8398,CA-2014-101049,6/22/2014,5,17.92,0.2,2.464,3.584,Alan Shonely,US,Ohio,Consumer,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
8398,CA-2014-101049,6/22/2014,6,41.256,0.7,-34.38,6.876,Alan Shonely,US,Ohio,Consumer,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
8398,CA-2013-118913,6/26/2013,3,60.81,0,17.0268,20.27,Alan Shonely,US,California,Consumer,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
8398,CA-2012-150749,3/29/2012,2,5.56,0,1.4456,2.78,Alan Shonely,US,Virginia,Consumer,Office Supplies,Art,Newell 333
8398,CA-2011-128538,10/11/2011,1,7.64,0,3.7436,7.64,Alan Shonely,US,California,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
8398,CA-2013-114405,4/8/2013,3,33.528,0.2,2.5146,11.176,Alan Shonely,US,Pennsylvania,Consumer,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
8398,CA-2013-114405,4/8/2013,3,36.744,0.2,3.6744,12.248,Alan Shonely,US,Pennsylvania,Consumer,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
8398,CA-2012-143700,7/26/2012,2,10.368,0.2,3.6288,5.184,Alan Shonely,US,Pennsylvania,Consumer,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
7854,9249,5/19/2010,46,176.5,0.01,-119.35,3.57,Alejandro Ballentine,CAN,West,Small Business,Office Supplies,Pens & Art Supplies,Barrel Sharpener
7855,9249,5/19/2010,42,1546.8,0.07,25.51,37.76,Alejandro Ballentine,CAN,West,Small Business,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black"
7856,9249,5/19/2010,35,3457.56,0.02,-365.44,124.49,Alejandro Ballentine,CAN,West,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables
7863,10913,2/6/2010,27,5149.06,0.03,605.44,180.98,Alejandro Ballentine,CAN,West,Small Business,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
7866,12707,5/29/2010,20,2213.92,0.03,768.34,105.98,Alejandro Ballentine,CAN,West,Small Business,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
7965,50563,7/16/2011,2,423.04,0.05,-270.7,210.55,Alejandro Ballentine,CAN,West,Small Business,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl"
7966,50563,7/16/2011,20,2197.4115,0,305.96,125.99,Alejandro Ballentine,CAN,West,Small Business,Technology,Telephones and Communication,Timeport L7089
7981,55011,1/4/2012,48,452.28,0.09,-21,9.85,Alejandro Ballentine,CAN,West,Small Business,Office Supplies,Pens & Art Supplies,Lumber Crayons
7982,55011,1/4/2012,18,55.82,0.01,14.19,2.94,Alejandro Ballentine,CAN,West,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils
8398,CA-2014-127705,6/3/2014,1,2.97,0.4,-0.6435,2.97,Alejandro Ballentine,US,Ohio,Home Office,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple
8398,CA-2014-127705,6/3/2014,2,27.44,0.2,2.401,13.72,Alejandro Ballentine,US,Ohio,Home Office,Office Supplies,Storage,Advantus Rolling Storage Box
8398,US-2013-158708,6/27/2013,2,13.616,0.2,3.5742,6.808,Alejandro Ballentine,US,Texas,Home Office,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive
8398,CA-2014-155873,6/17/2014,2,16.68,0,4.3368,8.34,Alejandro Ballentine,US,New Mexico,Home Office,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
8398,CA-2014-155873,6/17/2014,3,19.44,0,9.3312,6.48,Alejandro Ballentine,US,New Mexico,Home Office,Office Supplies,Paper,Xerox 215
8398,CA-2014-155873,6/17/2014,4,192.16,0,92.2368,48.04,Alejandro Ballentine,US,New Mexico,Home Office,Office Supplies,Paper,Xerox 1885
8398,CA-2012-110093,12/3/2012,2,16.448,0.2,5.5512,8.224,Alejandro Ballentine,US,Pennsylvania,Home Office,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
8398,CA-2012-110093,12/3/2012,2,36.784,0.2,10.5754,18.392,Alejandro Ballentine,US,Pennsylvania,Home Office,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
8398,CA-2013-151155,12/21/2013,4,18.92,0,7.3788,4.73,Alejandro Ballentine,US,Mississippi,Home Office,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
8398,CA-2013-151155,12/21/2013,2,15.42,0,6.939,7.71,Alejandro Ballentine,US,Mississippi,Home Office,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
8398,CA-2014-126662,7/18/2014,2,479.984,0.2,89.997,239.992,Alejandro Ballentine,US,California,Home Office,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
8398,CA-2013-151323,10/24/2013,5,17.05,0,8.184,3.41,Alejandro Ballentine,US,Washington,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
8398,CA-2012-142055,5/8/2012,2,37.94,0,18.2112,18.97,Alejandro Ballentine,US,New York,Home Office,Office Supplies,Paper,Xerox 1912
8398,CA-2011-122679,7/22/2011,6,19.68,0,6.4944,3.28,Alejandro Ballentine,US,California,Home Office,Office Supplies,Art,Crayola Colored Pencils
3878,1952,3/15/2009,24,7287.55,0.04,-715.78,296.18,Alejandro Grove,CAN,Ontario,Corporate,Furniture,Tables,Hon 94000 Series Round Tables
3973,20486,3/5/2011,34,306.3,0.07,18.73,9.27,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
3974,20486,3/5/2011,42,163.98,0.01,55.73,3.85,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
4035,30054,9/1/2012,33,311.19,0.03,-9.18,9.38,Alejandro Grove,CAN,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
4088,37669,10/29/2010,39,9081.98,0.02,2485.54,232.58,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty� Dirt Cup
4089,37669,10/29/2010,31,806.08,0.08,402.37,26.17,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Envelopes,Quality Park Security Envelopes
4090,37669,10/29/2010,4,70.02,0,-30.63,15.31,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Storage & Organization,Eldon Jumbo ProFile� Portable File Boxes Graphite/Black
4115,39904,2/2/2009,44,363.92,0,-144.56,8.09,Alejandro Grove,CAN,Ontario,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black"
4135,41728,9/30/2009,28,23106.46,0.08,9527.47,896.99,Alejandro Grove,CAN,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System
4136,41728,9/30/2009,10,2549.58,0.02,41.53,243.98,Alejandro Grove,CAN,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs
4197,52007,4/14/2012,25,68.54,0.1,22.2,2.88,Alejandro Grove,CAN,Ontario,Consumer,Office Supplies,Labels,Avery 507
4198,52007,4/14/2012,19,10351.01,0.08,-1331.55,550.98,Alejandro Grove,CAN,Ontario,Consumer,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
4211,53349,4/10/2010,46,11002.66,0.07,2349.29,243.98,Alejandro Grove,CAN,Ontario,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
4260,59745,4/19/2009,36,18092.66,0.09,7917.76,525.98,Alejandro Grove,CAN,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine
8398,CA-2011-167164,5/13/2011,2,55.5,0,9.99,27.75,Alejandro Grove,US,Utah,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer
8398,CA-2014-139416,3/28/2014,2,15.008,0.2,1.5008,7.504,Alejandro Grove,US,Pennsylvania,Consumer,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
8398,CA-2013-105732,9/14/2013,3,40.74,0,0.4074,13.58,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Storage,"Rogers Jumbo File, Granite"
8398,CA-2013-105732,9/14/2013,5,14.4,0,7.056,2.88,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Labels,Avery 49
8398,CA-2013-105732,9/14/2013,5,149.95,0,41.986,29.99,Alejandro Grove,US,Nebraska,Consumer,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
8398,CA-2013-105732,9/14/2013,2,16.9,0,5.07,8.45,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Supplies,"Elite 5"" Scissors"
8398,CA-2013-105732,9/14/2013,3,17.61,0,8.4528,5.87,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Paper,Things To Do Today Pad
8398,CA-2013-105732,9/14/2013,2,378,0,136.08,189,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Appliances,Harmony Air Purifier
8398,CA-2013-105732,9/14/2013,3,17.64,0,8.6436,5.88,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
8398,CA-2013-105732,9/14/2013,6,373.08,0,100.7316,62.18,Alejandro Grove,US,Nebraska,Consumer,Office Supplies,Storage,"Fellowes Mobile File Cart, Black"
8398,CA-2013-105732,9/14/2013,14,1336.44,0,387.5676,95.46,Alejandro Grove,US,Nebraska,Consumer,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
8398,CA-2013-105732,9/14/2013,3,29.97,0,0.2997,9.99,Alejandro Grove,US,Nebraska,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s
8398,CA-2011-103058,7/23/2011,2,99.98,0,7.9984,49.99,Alejandro Grove,US,New York,Consumer,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
8398,CA-2012-153738,9/20/2012,6,37.68,0,16.956,6.28,Alejandro Grove,US,Massachusetts,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs
4511,13125,12/13/2010,30,990.73,0.02,56.39,30.73,Alejandro Savely,CAN,Ontario,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface
7104,41440,9/22/2009,20,92.94,0.09,37.77,4.91,Alejandro Savely,CAN,West,Corporate,Office Supplies,Labels,Avery 493
7105,41440,9/22/2009,19,6070.96,0.01,173.48,296.18,Alejandro Savely,CAN,West,Corporate,Furniture,Tables,Hon 94000 Series Round Tables
7194,47457,6/3/2009,50,8230.77,0.05,1577.02,161.55,Alejandro Savely,CAN,West,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer� Files
7267,54336,4/15/2010,50,952.21,0.05,403.83,18.84,Alejandro Savely,CAN,West,Corporate,Furniture,Office Furnishings,Flat Face Poster Frame
8398,CA-2013-134775,10/29/2013,7,50.96,0,25.48,7.28,Alejandro Savely,US,California,Corporate,Office Supplies,Paper,Southworth Structures Collection
8398,CA-2013-134775,10/29/2013,3,49.536,0.2,17.3376,16.512,Alejandro Savely,US,California,Corporate,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
8398,CA-2013-163755,11/5/2013,3,209.88,0,35.6796,69.96,Alejandro Savely,US,Washington,Corporate,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
8398,US-2013-106677,11/6/2013,2,23.988,0.4,-15.992,11.994,Alejandro Savely,US,Pennsylvania,Corporate,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
8398,CA-2014-149706,12/12/2014,7,116.312,0.2,23.2624,16.616,Alejandro Savely,US,Illinois,Corporate,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
8398,CA-2013-114209,5/22/2013,2,1.964,0.8,-3.2406,0.982,Alejandro Savely,US,Texas,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
8398,CA-2013-114209,5/22/2013,9,82.656,0.2,30.996,9.184,Alejandro Savely,US,Texas,Corporate,Office Supplies,Paper,Southworth 100% Cotton The Best Paper
8398,US-2013-164196,11/12/2013,6,2678.94,0,241.1046,446.49,Alejandro Savely,US,Indiana,Corporate,Furniture,Tables,Balt Solid Wood Round Tables
5648,36131,5/17/2009,43,354.96,0.07,151.27,8.34,Aleksandra Gannaway,CAN,Prarie,Home Office,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
5649,36131,5/17/2009,26,130.97,0.09,-83.42,4.98,Aleksandra Gannaway,CAN,Prarie,Home Office,Office Supplies,Paper,Xerox 1897
5650,36992,12/7/2009,34,459.08,0.04,61.57,12.98,Aleksandra Gannaway,CAN,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme� 8"" Straight Scissors"
5651,38596,4/2/2010,20,193.7,0.06,-14.99,9.85,Aleksandra Gannaway,CAN,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Lumber Crayons
5653,41186,11/22/2010,33,553.3415,0.08,-67.71,20.99,Aleksandra Gannaway,CAN,Prarie,Corporate,Technology,Telephones and Communication,Accessory15
6373,41186,11/22/2010,13,142.12,0.01,54.91,9.78,Aleksandra Gannaway,CAN,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box"
6389,47173,9/1/2009,41,277.0745,0.03,-128.44,7.99,Aleksandra Gannaway,CAN,Atlantic,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID
6411,50657,12/18/2011,40,315.45,0.01,-305.88,7.38,Aleksandra Gannaway,CAN,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs
6412,50657,12/18/2011,16,60.02,0.1,0.94,3.71,Aleksandra Gannaway,CAN,Atlantic,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
